,text,label
595,provide a descending list of countries according to their family score .,point
596,list the countries from highest to lowest family score .,point
597,arrange the nations starting with the best family score .,point
598,arrange the countries in order from highest to lowest based on family size .,point
599,what are the scores of the countries ranking highest to lowest ?,point
600,rank the grades from highest to lowest according to the average score .,point
601,arrange the grades from highest average score descending to lowest average score,point
602,"in descending order , rank the grades by average score .",point
603,sort grades from highest to lowest by average score .,point
604,"based on the average grade scores , rank them from the highest to the lowest .",point
605,arrange the grades from highest to lowest by average score,point
606,"based upon average score , what is the rank of the grades from highest to lowest ?",point
607,list grades by average score from highest to lowest .,point
608,"using the average score , please rank the grades from the highest to the lowest .",point
609,arrange the grades by the average score from highest to lowest .,point
610,"according to the average score , list the grades from highest to lowest",point
